s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 6.0989601E+001, 6.0475074E+001,-1.6024679E+001, 4.9532110E-001,-1.5444172E+001, 1.2924377E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9542963E+001, 2.9514468E+001, 3.3346303E-003, 3.3346303E-003
 6.1095078E+001, 6.0384076E+001,-1.5925170E+001, 4.9563459E-001,-1.5442927E+001, 1.2924747E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9463671E+001, 2.9524538E+001, 3.3346303E-003, 3.3346303E-003
 6.1200550E+001, 6.0265873E+001,-1.5558559E+001, 5.0000833E-001,-1.5443310E+001, 1.2923256E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9602914E+001, 2.9776936E+001, 3.3346303E-003, 3.3346303E-003
 6.1358761E+001, 5.9968345E+001,-1.5430737E+001, 4.9703803E-001,-1.5451418E+001, 1.2919109E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9682952E+001, 2.9596148E+001, 3.3346303E-003, 3.3346303E-003
 6.1464237E+001, 5.9535225E+001,-1.5048456E+001, 4.9587672E-001,-1.5469159E+001, 1.2912628E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9512966E+001, 2.9526400E+001, 3.3346303E-003, 3.3346303E-003
 6.1569710E+001, 5.9237091E+001,-1.4804604E+001, 4.9459983E-001,-1.5492294E+001, 1.2905993E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9461017E+001, 2.9447699E+001, 3.3346303E-003, 3.3346303E-003
 6.1727924E+001, 5.9318058E+001,-1.4875707E+001, 4.9380823E-001,-1.5531058E+001, 1.2898069E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9393612E+001, 2.9417999E+001, 3.3346303E-003, 3.3346303E-003
 6.1833397E+001, 5.9629871E+001,-1.5340443E+001, 4.9018475E-001,-1.5574250E+001, 1.2892734E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9365156E+001, 2.9218255E+001, 3.3346303E-003, 3.3346303E-003
 6.1938869E+001, 5.9830201E+001,-1.5786943E+001, 4.8519903E-001,-1.5608000E+001, 1.2891382E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8989982E+001, 2.8933349E+001, 3.3346303E-003, 3.3346303E-003
 6.2044346E+001, 6.0068328E+001,-1.6167997E+001, 4.8195147E-001,-1.5648635E+001, 1.2891940E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8829238E+001, 2.8746539E+001, 3.3346303E-003, 3.3346303E-003
 6.2202557E+001, 6.0325092E+001,-1.6158302E+001, 4.8561656E-001,-1.5700029E+001, 1.2893800E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8829496E+001, 2.8965271E+001, 3.3346303E-003, 3.3346303E-003
 6.2308029E+001, 6.0459693E+001,-1.6171357E+001, 4.8708238E-001,-1.5737080E+001, 1.2894513E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9083593E+001, 2.9051233E+001, 3.3346303E-003, 3.3346303E-003
 6.2413506E+001, 6.0489609E+001,-1.6285179E+001, 4.8554567E-001,-1.5746526E+001, 1.2891185E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8845681E+001, 2.8956340E+001, 3.3346303E-003, 3.3346303E-003
 6.2571716E+001, 6.0437673E+001,-1.6400829E+001, 4.8289587E-001,-1.5742976E+001, 1.2887510E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8906857E+001, 2.8789652E+001, 3.3346303E-003, 3.3346303E-003
 6.2677189E+001, 6.0325310E+001,-1.6725126E+001, 4.7593175E-001,-1.5731375E+001, 1.2900930E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8548530E+001, 2.8357642E+001, 3.3346303E-003, 3.3346303E-003
 6.2782665E+001, 6.0234052E+001,-1.6756248E+001, 4.7417883E-001,-1.5719064E+001, 1.2908043E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8295120E+001, 2.8245826E+001, 3.3346303E-003, 3.3346303E-003
 6.2888138E+001, 6.0161423E+001,-1.6855357E+001, 4.7163531E-001,-1.5706847E+001, 1.2911541E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8113450E+001, 2.8083766E+001, 3.3346303E-003, 3.3346303E-003
 6.3046352E+001, 6.0062686E+001,-1.6743724E+001, 4.7213574E-001,-1.5700697E+001, 1.2912664E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8033774E+001, 2.8103313E+001, 3.3346303E-003, 3.3346303E-003
 6.3151825E+001, 5.9992926E+001,-1.6311472E+001, 4.7817610E-001,-1.5715629E+001, 1.2910508E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8290168E+001, 2.8456912E+001, 3.3346303E-003, 3.3346303E-003
 6.3257298E+001, 5.9927864E+001,-1.5879224E+001, 4.8378276E-001,-1.5749167E+001, 1.2906095E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8581240E+001, 2.8796161E+001, 3.3346303E-003, 3.3346303E-003
 6.3362774E+001, 5.9914220E+001,-1.5499739E+001, 4.8918009E-001,-1.5792534E+001, 1.2899654E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8940070E+001, 2.9124027E+001, 3.3346303E-003, 3.3346303E-003
 6.3520985E+001, 5.9972054E+001,-1.5424438E+001, 4.9049359E-001,-1.5845513E+001, 1.2892194E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9221569E+001, 2.9205489E+001, 3.3346303E-003, 3.3346303E-003
 6.3626457E+001, 5.9958640E+001,-1.5557264E+001, 4.8716040E-001,-1.5890510E+001, 1.2890642E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9033326E+001, 2.9010916E+001, 3.3346303E-003, 3.3346303E-003
 6.3731934E+001, 5.9862227E+001,-1.5784746E+001, 4.8110516E-001,-1.5925009E+001, 1.2895924E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8845465E+001, 2.8646473E+001, 3.3346303E-003, 3.3346303E-003
 6.3890144E+001, 5.9735436E+001,-1.5768163E+001, 4.7842677E-001,-1.5964088E+001, 1.2905640E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8515079E+001, 2.8494517E+001, 3.3346303E-003, 3.3346303E-003
 6.3995617E+001, 5.9650076E+001,-1.5565036E+001, 4.7965821E-001,-1.5998423E+001, 1.2914310E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8478610E+001, 2.8579190E+001, 3.3346303E-003, 3.3346303E-003
 6.4101089E+001, 5.9656724E+001,-1.5409272E+001, 4.8186997E-001,-1.6023994E+001, 1.2919282E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8608965E+001, 2.8718248E+001, 3.3346303E-003, 3.3346303E-003
 6.4206566E+001, 5.9687202E+001,-1.5425411E+001, 4.8171375E-001,-1.6046709E+001, 1.2922506E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8743174E+001, 2.8709718E+001, 3.3346303E-003, 3.3346303E-003
 6.4364777E+001, 5.9712893E+001,-1.5488353E+001, 4.8051599E-001,-1.6071462E+001, 1.2924070E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8664531E+001, 2.8646517E+001, 3.3346303E-003, 3.3346303E-003
 6.4470253E+001, 5.9693836E+001,-1.5638468E+001, 4.7699129E-001,-1.6101016E+001, 1.2923509E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8555633E+001, 2.8444267E+001, 3.3346303E-003, 3.3346303E-003
 6.4575729E+001, 5.9703170E+001,-1.5814915E+001, 4.7360970E-001,-1.6129614E+001, 1.2921897E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8270334E+001, 2.8245172E+001, 3.3346303E-003, 3.3346303E-003
 6.4681198E+001, 5.9815046E+001,-1.5997768E+001, 4.7183254E-001,-1.6160827E+001, 1.2920344E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8151066E+001, 2.8141203E+001, 3.3346303E-003, 3.3346303E-003
 6.4839417E+001, 5.9913729E+001,-1.6375245E+001, 4.6672264E-001,-1.6188182E+001, 1.2919932E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7957910E+001, 2.7829945E+001, 3.3346303E-003, 3.3346303E-003
 6.4944885E+001, 6.0025775E+001,-1.6554134E+001, 4.6550061E-001,-1.6198081E+001, 1.2920839E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7669495E+001, 2.7751980E+001, 3.3346303E-003, 3.3346303E-003
 6.5050362E+001, 6.0204377E+001,-1.6535247E+001, 4.6884513E-001,-1.6202900E+001, 1.2921679E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7841333E+001, 2.7947996E+001, 3.3346303E-003, 3.3346303E-003
 6.5208572E+001, 6.0396176E+001,-1.6530455E+001, 4.7207232E-001,-1.6214951E+001, 1.2922661E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8062809E+001, 2.8135765E+001, 3.3346303E-003, 3.3346303E-003
 6.5314049E+001, 6.0574866E+001,-1.6424911E+001, 4.7645954E-001,-1.6243255E+001, 1.2923864E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8189746E+001, 2.8396083E+001, 3.3346303E-003, 3.3346303E-003
 6.5419518E+001, 6.0672120E+001,-1.6254357E+001, 4.8047854E-001,-1.6279236E+001, 1.2925023E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8466870E+001, 2.8631931E+001, 3.3346303E-003, 3.3346303E-003
 6.5524994E+001, 6.0602867E+001,-1.6347345E+001, 4.7728604E-001,-1.6311907E+001, 1.2925893E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8621877E+001, 2.8433826E+001, 3.3346303E-003, 3.3346303E-003
 6.5683205E+001, 6.0378265E+001,-1.6478590E+001, 4.7103178E-001,-1.6331079E+001, 1.2925833E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8176578E+001, 2.8052554E+001, 3.3346303E-003, 3.3346303E-003
 6.5788681E+001, 6.0130538E+001,-1.6375967E+001, 4.6870068E-001,-1.6333298E+001, 1.2924617E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7898709E+001, 2.7902898E+001, 3.3346303E-003, 3.3346303E-003
 6.5894157E+001, 5.9915195E+001,-1.6234049E+001, 4.6753445E-001,-1.6335896E+001, 1.2923048E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7882993E+001, 2.7825707E+001, 3.3346303E-003, 3.3346303E-003
 6.6052368E+001, 5.9681445E+001,-1.5962496E+001, 4.6798025E-001,-1.6343321E+001, 1.2920538E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7746173E+001, 2.7856529E+001, 3.3346303E-003, 3.3346303E-003
 6.6157845E+001, 5.9656765E+001,-1.5582100E+001, 4.7365274E-001,-1.6357808E+001, 1.2917209E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8076173E+001, 2.8203428E+001, 3.3346303E-003, 3.3346303E-003
 6.6263313E+001, 5.9693083E+001,-1.5492541E+001, 4.7526715E-001,-1.6381111E+001, 1.2913918E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8182225E+001, 2.8307613E+001, 3.3346303E-003, 3.3346303E-003
 6.6368790E+001, 5.9729985E+001,-1.5228712E+001, 4.7967914E-001,-1.6416699E+001, 1.2910516E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8492462E+001, 2.8577164E+001, 3.3346303E-003, 3.3346303E-003
 6.6527000E+001, 5.9802580E+001,-1.5443120E+001, 4.7641388E-001,-1.6461710E+001, 1.2906821E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8462163E+001, 2.8387071E+001, 3.3346303E-003, 3.3346303E-003
 6.6632477E+001, 5.9878355E+001,-1.5980331E+001, 4.6800881E-001,-1.6488982E+001, 1.2903798E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8118192E+001, 2.7889954E+001, 3.3346303E-003, 3.3346303E-003
 6.6737946E+001, 5.9887707E+001,-1.6464762E+001, 4.5960183E-001,-1.6499601E+001, 1.2901768E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7575004E+001, 2.7395848E+001, 3.3346303E-003, 3.3346303E-003
 6.6843422E+001, 6.0027491E+001,-1.6411955E+001, 4.6264320E-001,-1.6508489E+001, 1.2899596E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7425840E+001, 2.7582590E+001, 3.3346303E-003, 3.3346303E-003
 6.7001633E+001, 5.9979930E+001,-1.6597982E+001, 4.5855719E-001,-1.6520941E+001, 1.2895869E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7450449E+001, 2.7332460E+001, 3.3346303E-003, 3.3346303E-003
 6.7107109E+001, 5.9896694E+001,-1.6545343E+001, 4.5784386E-001,-1.6534656E+001, 1.2890543E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7202683E+001, 2.7287429E+001, 3.3346303E-003, 3.3346303E-003
 6.7212585E+001, 5.9848629E+001,-1.6358934E+001, 4.6004925E-001,-1.6546382E+001, 1.2885051E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7360350E+001, 2.7416247E+001, 3.3346303E-003, 3.3346303E-003
 6.7370796E+001, 5.9738697E+001,-1.6157006E+001, 4.6156676E-001,-1.6551035E+001, 1.2878033E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7459973E+001, 2.7505101E+001, 3.3346303E-003, 3.3346303E-003
 6.7476273E+001, 5.9651446E+001,-1.6276481E+001, 4.5796923E-001,-1.6549972E+001, 1.2872877E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7407970E+001, 2.7295835E+001, 3.3346303E-003, 3.3346303E-003
 6.7568275E+001, 6.0541304E+001,-1.6528936E+001, 4.6864937E-001,-1.6556130E+001, 1.2871243E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7636870E+001, 2.7937758E+001, 3.3346303E-003, 3.3346303E-003
 6.7706284E+001, 6.0323977E+001,-1.6792186E+001, 4.5991364E-001,-1.6579663E+001, 1.2872050E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7617200E+001, 2.7424915E+001, 3.3346303E-003, 3.3346303E-003
 6.7802887E+001, 5.9909472E+001,-1.7127017E+001, 4.4663752E-001,-1.6605194E+001, 1.2875178E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7089405E+001, 2.6636773E+001, 3.3346303E-003, 3.3346303E-003
 6.7954697E+001, 5.9852282E+001,-1.7032316E+001, 4.4698821E-001,-1.6621700E+001, 1.2880348E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6462235E+001, 2.6658134E+001, 3.3346303E-003, 3.3346303E-003
 6.8055901E+001, 6.0039597E+001,-1.7039898E+001, 4.4980314E-001,-1.6638389E+001, 1.2886196E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6738586E+001, 2.6823999E+001, 3.3346303E-003, 3.3346303E-003
 6.8207710E+001, 6.0122380E+001,-1.7145495E+001, 4.4918775E-001,-1.6659019E+001, 1.2891648E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6815708E+001, 2.6779945E+001, 3.3346303E-003, 3.3346303E-003
 6.8308914E+001, 6.0242741E+001,-1.7250582E+001, 4.4922861E-001,-1.6684752E+001, 1.2895856E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6720552E+001, 2.6769531E+001, 3.3346303E-003, 3.3346303E-003
 6.8410126E+001, 6.0329622E+001,-1.7343492E+001, 4.4895909E-001,-1.6702882E+001, 1.2898450E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6736840E+001, 2.6745105E+001, 3.3346303E-003, 3.3346303E-003
 6.8561935E+001, 6.0274022E+001,-1.6964551E+001, 4.5443783E-001,-1.6716175E+001, 1.2901239E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6861064E+001, 2.7060636E+001, 3.3346303E-003, 3.3346303E-003
 6.8663139E+001, 6.0141758E+001,-1.6707531E+001, 4.5655523E-001,-1.6722343E+001, 1.2903999E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7243240E+001, 2.7181343E+001, 3.3346303E-003, 3.3346303E-003
 6.8764343E+001, 6.0000937E+001,-1.6690958E+001, 4.5445150E-001,-1.6723902E+001, 1.2906450E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7070894E+001, 2.7053434E+001, 3.3346303E-003, 3.3346303E-003
 6.8916153E+001, 5.9828046E+001,-1.6561901E+001, 4.5368039E-001,-1.6727856E+001, 1.2910023E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6990219E+001, 2.7004879E+001, 3.3346303E-003, 3.3346303E-003
 6.9017357E+001, 5.9688261E+001,-1.6405692E+001, 4.5382661E-001,-1.6732549E+001, 1.2913718E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6989724E+001, 2.7016760E+001, 3.3346303E-003, 3.3346303E-003
 6.9169167E+001, 5.9793134E+001,-1.6159501E+001, 4.5966312E-001,-1.6732492E+001, 1.2916766E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7160201E+001, 2.7373722E+001, 3.3346303E-003, 3.3346303E-003
 6.9270370E+001, 6.0079665E+001,-1.5953170E+001, 4.6785517E-001,-1.6734418E+001, 1.2919097E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7717500E+001, 2.7872851E+001, 3.3346303E-003, 3.3346303E-003
 6.9371582E+001, 6.0171551E+001,-1.5851001E+001, 4.7095932E-001,-1.6738401E+001, 1.2920624E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7954475E+001, 2.8066030E+001, 3.3346303E-003, 3.3346303E-003
 6.9523392E+001, 6.0268497E+001,-1.5873866E+001, 4.7220494E-001,-1.6744195E+001, 1.2922412E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8107374E+001, 2.8135563E+001, 3.3346303E-003, 3.3346303E-003
 6.9624596E+001, 6.0255140E+001,-1.5945869E+001, 4.7077404E-001,-1.6748842E+001, 1.2924181E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8014719E+001, 2.8044127E+001, 3.3346303E-003, 3.3346303E-003
 6.9725800E+001, 6.0180575E+001,-1.5868956E+001, 4.7084813E-001,-1.6748884E+001, 1.2925604E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8096995E+001, 2.8046509E+001, 3.3346303E-003, 3.3346303E-003
 6.9877609E+001, 6.0068904E+001,-1.5579087E+001, 4.7398255E-001,-1.6745138E+001, 1.2926375E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8091579E+001, 2.8231588E+001, 3.3346303E-003, 3.3346303E-003
 6.9978813E+001, 6.0042185E+001,-1.5041538E+001, 4.8244168E-001,-1.6752537E+001, 1.2925004E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8456304E+001, 2.8743477E+001, 3.3346303E-003, 3.3346303E-003
 7.0080025E+001, 6.0018325E+001,-1.4877196E+001, 4.8455167E-001,-1.6765718E+001, 1.2922048E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8846205E+001, 2.8872885E+001, 3.3346303E-003, 3.3346303E-003
 7.0231834E+001, 5.9982549E+001,-1.4787832E+001, 4.8497374E-001,-1.6787475E+001, 1.2918232E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8897207E+001, 2.8905134E+001, 3.3346303E-003, 3.3346303E-003
 7.0333038E+001, 5.9949721E+001,-1.4980228E+001, 4.8062626E-001,-1.6812144E+001, 1.2916777E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8739406E+001, 2.8650892E+001, 3.3346303E-003, 3.3346303E-003
 7.0484848E+001, 5.9936769E+001,-1.5352369E+001, 4.7353663E-001,-1.6838367E+001, 1.2917084E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8400256E+001, 2.8232486E+001, 3.3346303E-003, 3.3346303E-003
 7.0586052E+001, 5.9954335E+001,-1.5719623E+001, 4.6706064E-001,-1.6861810E+001, 1.2917268E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7935649E+001, 2.7852880E+001, 3.3346303E-003, 3.3346303E-003
 7.0687256E+001, 5.9998827E+001,-1.5880942E+001, 4.6467027E-001,-1.6878251E+001, 1.2916594E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7774777E+001, 2.7717221E+001, 3.3346303E-003, 3.3346303E-003
 7.0839066E+001, 6.0026468E+001,-1.5895443E+001, 4.6442282E-001,-1.6901381E+001, 1.2914130E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7645920E+001, 2.7706981E+001, 3.3346303E-003, 3.3346303E-003
 7.0940269E+001, 6.0016232E+001,-1.5684894E+001, 4.6732091E-001,-1.6928204E+001, 1.2910074E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7799844E+001, 2.7883365E+001, 3.3346303E-003, 3.3346303E-003
 7.1041481E+001, 5.9967599E+001,-1.5481499E+001, 4.6957423E-001,-1.6950120E+001, 1.2905790E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7942981E+001, 2.8018459E+001, 3.3346303E-003, 3.3346303E-003
 7.1193291E+001, 5.9872997E+001,-1.5601767E+001, 4.6555248E-001,-1.6973326E+001, 1.2899477E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7887222E+001, 2.7776355E+001, 3.3346303E-003, 3.3346303E-003
 7.1294495E+001, 5.9855028E+001,-1.5820969E+001, 4.6124630E-001,-1.6991897E+001, 1.2892773E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7591824E+001, 2.7516301E+001, 3.3346303E-003, 3.3346303E-003
 7.1446304E+001, 5.9900535E+001,-1.6122401E+001, 4.5649862E-001,-1.7010948E+001, 1.2888195E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7301728E+001, 2.7236573E+001, 3.3346303E-003, 3.3346303E-003
 7.1547508E+001, 5.9882652E+001,-1.6208010E+001, 4.5429480E-001,-1.7034298E+001, 1.2888437E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7129707E+001, 2.7107527E+001, 3.3346303E-003, 3.3346303E-003
 7.1648712E+001, 5.9839617E+001,-1.6241409E+001, 4.5271767E-001,-1.7050433E+001, 1.2892076E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7083185E+001, 2.7013386E+001, 3.3346303E-003, 3.3346303E-003
 7.1800522E+001, 5.9778848E+001,-1.6313258E+001, 4.5022030E-001,-1.7060091E+001, 1.2897635E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6880997E+001, 2.6868618E+001, 3.3346303E-003, 3.3346303E-003
 7.1901726E+001, 5.9751376E+001,-1.6225747E+001, 4.5115455E-001,-1.7061533E+001, 1.2902571E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6825542E+001, 2.6928154E+001, 3.3346303E-003, 3.3346303E-003
 7.2002937E+001, 5.9802402E+001,-1.6316110E+001, 4.5041903E-001,-1.7062703E+001, 1.2905920E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6936849E+001, 2.6886914E+001, 3.3346303E-003, 3.3346303E-003
 7.2154747E+001, 5.9877353E+001,-1.6572114E+001, 4.4722227E-001,-1.7067329E+001, 1.2909544E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6703579E+001, 2.6698042E+001, 3.3346303E-003, 3.3346303E-003
 7.2255951E+001, 5.9957203E+001,-1.6452837E+001, 4.5041338E-001,-1.7077368E+001, 1.2912526E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6795805E+001, 2.6890323E+001, 3.3346303E-003, 3.3346303E-003
 7.2407761E+001, 6.0113229E+001,-1.6532367E+001, 4.5143836E-001,-1.7094515E+001, 1.2914454E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6864407E+001, 2.6950700E+001, 3.3346303E-003, 3.3346303E-003
 7.2508965E+001, 6.0493415E+001,-1.6668429E+001, 4.5514076E-001,-1.7116649E+001, 1.2915019E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7090411E+001, 2.7176393E+001, 3.3346303E-003, 3.3346303E-003
 7.2610168E+001, 6.0560372E+001,-1.6449277E+001, 4.5984929E-001,-1.7134556E+001, 1.2914417E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7286572E+001, 2.7449304E+001, 3.3346303E-003, 3.3346303E-003
 7.2761978E+001, 6.0417035E+001,-1.6181464E+001, 4.6190027E-001,-1.7146992E+001, 1.2912079E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7546349E+001, 2.7563391E+001, 3.3346303E-003, 3.3346303E-003
 7.2863182E+001, 6.0196113E+001,-1.6042845E+001, 4.6047551E-001,-1.7154021E+001, 1.2908091E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7458319E+001, 2.7472631E+001, 3.3346303E-003, 3.3346303E-003
 7.2964394E+001, 6.0056503E+001,-1.6056261E+001, 4.5765991E-001,-1.7163844E+001, 1.2903966E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7391766E+001, 2.7306961E+001, 3.3346303E-003, 3.3346303E-003
 7.3116203E+001, 5.9981021E+001,-1.6085069E+001, 4.5533694E-001,-1.7183134E+001, 1.2899148E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7186865E+001, 2.7181053E+001, 3.3346303E-003, 3.3346303E-003
 7.3217407E+001, 5.9976136E+001,-1.6019149E+001, 4.5585061E-001,-1.7197223E+001, 1.2896185E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7215650E+001, 2.7228510E+001, 3.3346303E-003, 3.3346303E-003
 7.3369217E+001, 6.0002356E+001,-1.6133806E+001, 4.5409398E-001,-1.7202220E+001, 1.2896541E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7130514E+001, 2.7133320E+001, 3.3346303E-003, 3.3346303E-003
 7.3470421E+001, 6.0051735E+001,-1.6489200E+001, 4.4883189E-001,-1.7206902E+001, 1.2898277E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6960391E+001, 2.6817364E+001, 3.3346303E-003, 3.3346303E-003
 7.3571625E+001, 6.0088941E+001,-1.6544382E+001, 4.4845094E-001,-1.7217642E+001, 1.2898509E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6805920E+001, 2.6788267E+001, 3.3346303E-003, 3.3346303E-003
